x1,x2,y
0.029025632140744363,-0.25147109386869215,0
-0.3822893062894536,0.736575337422983,0
-0.10319580125542777,0.6032831248351491,0
0.5446540424622269,0.41415144775137575,0
0.07060570462888857,0.06940231825504464,0
0.06529439872339507,-0.05445899028944542,0
0.12341842795304737,-0.36567681128792334,0
0.31006116381941257,-0.3126391138518816,0
0.40540774886168757,0.19514230908575847,0
0.11661871338048635,-0.0989811182534489,0
-0.15277415732405236,-0.8531814223360461,0
-0.29447170750055757,-0.12139485216423189,0
-0.5933232418237833,0.10656419719760764,0
-0.0032014605061050088,0.8838991034068169,0
0.25174195807933136,0.28436765941016856,0
-0.35731848974129304,0.3341983941666413,0
-0.003389551273912147,0.030378341575095592,0
-0.05455673824568024,0.5131210909846127,0
-0.6180976148364887,0.6903603274568479,0
-0.530858644524801,0.10283526131116977,0
0.5036904900013061,0.6427268984398908,0
-0.37369731967919373,0.1115257377087672,0
0.25178960561980446,-0.14431994948377644,0
-0.12555471591147624,-0.2294721704107733,0
-0.15037493567577292,-0.08119341026795218,0
-0.31239122246053813,0.36863602096710946,0
0.018158077166538063,-0.7106090464149374,0
-0.3510341704408925,-0.7090887126713538,0
-0.8836186920207763,-0.36459392576608063,0
-0.2248536964816222,-0.328148864757798,0
1.2761340693556247,0.4974545025686495,0
0.08206572429270256,0.5323849603487514,0
0.056252587535801014,0.22066852114634156,0
-0.4901358385122438,-0.23717090568557153,0
-0.7379208240323504,0.5034762880599553,0
0.18721221628801865,-0.19990168876451034,0
0.30694276260486714,0.42197487407589446,0
0.10100022404612041,-0.2280029667773236,0
0.7193401908466147,0.016355347497125045,0
-0.498652294515163,-0.3530917877641965,0
-0.5075150361732954,0.18225639628068888,0
0.37822824439368413,0.20103556387370985,0
0.8673722113368502,-0.29572592656094887,0
0.5534573592750567,-1.0726215438030138,0
-0.27168665675111264,0.27498969604061174,0
0.015359396372739283,-0.5958618749139568,0
-0.6906087391607296,-0.0683276906716658,0
-0.27853378688228453,-0.13101223514902963,0
0.035027478044493604,0.052467137202430306,0
0.002268439950792978,-0.4857221534863811,0
-0.845027966512832,0.1621811045576734,0
-0.049943166189145474,0.09671912464720872,0
0.49346956799996533,-0.8775435390359798,0
-0.8222630456340615,0.25814859408912466,0
0.003401247199565568,-0.15663249982175292,0
0.47205321349113505,-0.1456960927328763,0
-0.7951268169509667,0.5468737811113983,0
0.39105953972529256,0.12459292309110889,0
0.24993957356597984,-0.03643282242419878,0
-0.2699770041492344,-0.7080635055232141,0
0.7709262577272685,0.37689556990404194,0
-0.881372774186258,0.5557637160635907,0
0.22902788034612562,1.2126954718707343,0
-0.19286583023937118,0.4121216653442142,0
-0.5347898723036012,0.49736488782900334,0
-0.21834591792069705,0.03862287271187984,0
0.34983052745686316,0.44274330557968583,0
-0.6424497631821686,0.3306064654599966,0
-0.0058532870004768065,-0.48790312711531386,0
0.8451864323290186,-0.018306518658526668,0
0.30033770768937923,-0.3479272750632357,0
-0.23507275289400476,0.07528310120471494,0
0.05784590220963564,0.6145703944879907,0
-0.6532730984121513,0.09348328537353578,0
-0.4853402502811051,0.5467872460573414,0
0.0391396970230451,-0.06898441996423724,0
-0.4042112747922578,0.34656977009086715,0
-0.9369186418125767,-0.02388989246710672,0
-0.32711599111262274,0.3502216771167461,0
-0.012585623163625721,-0.07114608611433519,0
0.0788773670178684,0.6008758877949198,0
0.1993275037645559,-0.14446262777719734,0
-0.9745046532587245,-0.7051305910301735,0
0.33179193696826287,0.02365176135821305,0
-0.09894211210941031,0.6726087536873139,0
0.1967137652108839,-0.6524363150156813,0
-0.2656292401315156,0.3502891543523562,0
-0.3063218470226743,0.6749002958298325,0
0.3566092060870098,-0.43735603096838926,0
0.4568022804920853,-0.6013143706851306,0
-0.39960406677350674,-0.22380902854967333,0
0.2459755682048176,0.6780322016870205,0
0.19915170316733247,-0.2524895521306407,0
0.17973592813753422,-0.16502950051929047,0
